symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
GC,2024-11-04,3179.1,3179.7,3179.1,3179.1,2736.5,6,0
GC,2024-11-05,3185.6,3186.5,3185.6,3186.5,2743.9,11,0
GC,2024-11-06,3177.1,3177.1,3102.0,3105.1,2662.5,38,0
GC,2024-11-07,3107.8,3141.7,3107.3,3141.7,2699.1,179,0
GC,2024-11-08,3131.1,3137.2,3125.5,3128.8,2686.2,27,0
GC,2024-11-11,3114.3,3114.3,3057.3,3062.9,2620.3,19,0
GC,2024-11-12,3048.1,3048.1,3035.4,3039.6,2597.0,86,0
GC,2024-11-13,3053.7,3054.4,3024.7,3027.3,2584.7,24,0
GC,2024-11-14,2997.7,3018.8,2996.8,3018.8,2576.2,27,0
GC,2024-11-18,3034.3,3053.3,3032.0,3053.3,2610.7,19,0
GC,2024-11-19,3064.5,3070.3,3061.9,3070.3,2627.7,5,0
GC,2024-11-20,3081.1,3081.1,3081.1,3081.1,2638.5,8,0
GC,2024-11-21,3101.9,3106.9,3098.3,3106.9,2664.3,4,0
GC,2024-11-22,3130.1,3153.1,3128.2,3153.1,2710.5,34,0
GC,2024-11-25,3132.0,3132.0,3083.0,3083.0,2640.4,17,0
GC,2024-11-26,3068.2,3068.2,3068.2,3068.2,2625.6,1,0
GC,2024-11-27,3075.1,3100.5,3069.8,3079.0,2636.4,27937,0
GC,2024-11-28,3079.7,3091.2,3063.3,3080.2,2637.6,1766,0
GC,2024-11-29,3079.7,3106.9,3076.2,3091.6,2649.0,859,0
GC,2024-12-01,3091.6,3092.4,3087.7,3087.7,2645.1,24,0
GC,2024-12-02,3079.1,3089.1,3064.3,3081.8,2639.2,187,0
GC,2024-12-03,3081.8,3097.3,3078.6,3084.3,2641.7,393,0
GC,2024-12-04,3081.8,3100.9,3079.6,3095.2,2652.6,152,0
GC,2024-12-05,3095.0,3097.6,3068.3,3074.6,2632.0,181,0
GC,2024-12-06,3062.8,3085.7,3060.1,3076.0,2633.4,50,0
GC,2024-12-09,3074.7,3119.7,3073.4,3104.3,2661.7,534,0
GC,2024-12-10,3104.9,3140.8,3103.6,3140.8,2698.2,136,0
GC,2024-12-11,3144.4,3176.4,3135.7,3171.0,2728.4,280,0
GC,2024-12-12,3167.7,3167.7,3120.0,3126.6,2684.0,741,0
GC,2024-12-13,3130.8,3131.9,3090.5,3091.0,2648.4,726,0
