symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
6E,2019-07-02,1.1458,1.1502,1.1458,1.1464,1.1294,245,0
6E,2019-07-03,1.1472,1.1487,1.145,1.1466,1.1296,1446,0
6E,2019-07-04,1.1464,1.1465,1.1454,1.1463,1.1293,109,0
6E,2019-07-05,1.146,1.146,1.1386,1.1405,1.1235,601,0
6E,2019-07-07,1.1405,1.1405,1.1405,1.1405,1.1235,10,0
6E,2019-07-08,1.1405,1.1411,1.1387,1.1387,1.1217,158,0
6E,2019-07-09,1.1392,1.1392,1.1372,1.1385,1.1215,66,0
6E,2019-07-10,1.1382,1.1429,1.1382,1.1426,1.1256,163,0
6E,2019-07-11,1.144,1.1457,1.1425,1.1425,1.1255,296,0
6E,2019-07-12,1.1435,1.1445,1.1418,1.1444,1.1274,138,0
6E,2019-07-14,1.1441,1.1441,1.1441,1.1441,1.1271,1,0
6E,2019-07-15,1.1444,1.1452,1.1434,1.1438,1.1267,204,0
6E,2019-07-16,1.146,1.1463,1.1405,1.141,1.124,379,0
6E,2019-07-17,1.141,1.1432,1.1402,1.1426,1.1256,198,0
6E,2019-07-18,1.1433,1.1478,1.1403,1.1453,1.1283,133,0
6E,2019-07-19,1.1459,1.1464,1.14,1.14,1.123,195,0
6E,2019-07-21,1.1413,1.1413,1.1413,1.1413,1.1242,1,0
6E,2019-07-22,1.1415,1.1417,1.1402,1.1402,1.1232,15,0
6E,2019-07-23,1.1402,1.1402,1.1342,1.1345,1.1175,111,0
6E,2019-07-24,1.134,1.1346,1.1322,1.1336,1.1165,85,0
6E,2019-07-25,1.1327,1.1373,1.1295,1.1336,1.1165,339,0
6E,2019-07-26,1.1336,1.1336,1.1305,1.1317,1.1146,64,0
6E,2019-07-28,1.1321,1.1321,1.1321,1.1321,1.1151,3,0
6E,2019-07-29,1.1325,1.1334,1.1305,1.1333,1.1162,26,0
6E,2019-07-30,1.1327,1.1338,1.1327,1.1338,1.1168,30,0
6E,2019-07-31,1.134,1.1348,1.1248,1.1257,1.1086,124,0
6E,2019-08-01,1.1249,1.1267,1.1214,1.1262,1.1092,279,0
6E,2019-08-02,1.1273,1.1293,1.1255,1.1288,1.1118,285,0
6E,2019-08-05,1.1437,1.1557,1.143,1.1557,1.1252,132,1
6E,2019-08-06,1.1556,1.1564,1.1487,1.1516,1.1212,137,0
6E,2019-08-07,1.1529,1.1552,1.1498,1.1549,1.1244,60,0
6E,2019-08-08,1.1515,1.154,1.1491,1.15,1.1195,80,0
6E,2019-08-09,1.15,1.1531,1.1495,1.1518,1.1214,99,0
6E,2019-08-12,1.1516,1.1539,1.1475,1.1525,1.122,328,0
6E,2019-08-13,1.1518,1.1538,1.1488,1.1488,1.1183,118,0
6E,2019-08-14,1.1486,1.1494,1.1442,1.1445,1.114,103,0
6E,2019-08-15,1.1448,1.1459,1.1401,1.1419,1.1115,219,0
6E,2019-08-16,1.1406,1.1411,1.1374,1.1401,1.1097,303,0
6E,2019-08-19,1.1393,1.1418,1.1393,1.14,1.1095,58,0
6E,2019-08-20,1.1409,1.1434,1.1393,1.1424,1.1119,128940,0
6E,2019-08-21,1.1424,1.1434,1.1406,1.1414,1.111,105713,0
