symbol,date,open,high,low,close,volume
GC,2012-10-21,1715.0,1715.0,1714.3,1714.3,4
GC,2012-10-22,1725.0,1728.3,1723.2,1727.7,8
GC,2012-10-23,1726.6,1726.6,1708.6,1708.6,75
GC,2012-10-24,1708.4,1708.5,1698.6,1699.5,27
GC,2012-10-25,1711.7,1716.7,1710.6,1711.4,33
GC,2012-10-26,1706.1,1716.2,1706.1,1711.1,77
GC,2012-10-29,1712.0,1712.0,1707.0,1709.3,11
GC,2012-10-30,1709.1,1714.4,1708.8,1708.8,378
GC,2012-10-31,1710.4,1724.5,1710.4,1718.8,57
GC,2012-11-01,1722.3,1725.1,1713.9,1713.9,23
GC,2012-11-02,1711.3,1711.3,1674.3,1677.0,50
GC,2012-11-05,1682.8,1683.1,1674.3,1682.2,7
GC,2012-11-06,1690.1,1718.0,1690.1,1714.5,47
GC,2012-11-07,1707.7,1726.5,1703.7,1716.1,42
GC,2012-11-08,1715.9,1732.3,1713.2,1732.3,17
GC,2012-11-09,1733.7,1734.1,1727.6,1727.6,6
GC,2012-11-12,1733.2,1733.4,1728.2,1728.2,6
GC,2012-11-13,1721.6,1728.2,1718.5,1724.6,12
GC,2012-11-14,1722.0,1727.7,1722.0,1725.7,11
GC,2012-11-15,1724.9,1724.9,1706.3,1711.0,10
GC,2012-11-16,1710.0,1712.9,1706.9,1712.3,16
GC,2012-11-19,1721.8,1731.0,1721.8,1731.0,4
GC,2012-11-20,1730.6,1731.1,1722.3,1722.5,21
GC,2012-11-21,1725.8,1729.0,1725.8,1729.0,23
GC,2012-11-23,1735.0,1748.4,1735.0,1748.4,8
GC,2012-11-26,1750.3,1750.5,1748.7,1749.5,26
GC,2012-11-27,1746.4,1746.4,1745.2,1745.6,5
GC,2012-11-28,1739.8,1739.8,1739.8,1739.8,7
GC,2012-11-29,1722.3,1729.0,1717.7,1726.3,58174
GC,2012-11-30,1725.0,1731.2,1708.4,1715.0,3667
GC,2012-12-02,1714.9,1715.6,1714.9,1715.3,9
GC,2012-12-03,1716.2,1721.9,1714.5,1715.9,1233
GC,2012-12-04,1716.2,1716.8,1691.6,1696.5,1380
GC,2012-12-05,1695.1,1706.0,1685.0,1692.2,1221
GC,2012-12-06,1690.7,1702.4,1686.4,1699.5,516
GC,2012-12-07,1701.2,1704.5,1684.0,1703.4,164
GC,2012-12-09,1704.2,1704.2,1704.2,1704.2,1
GC,2012-12-10,1707.0,1717.0,1707.0,1712.7,87
GC,2012-12-11,1710.0,1714.1,1705.9,1709.2,88
GC,2012-12-12,1710.1,1722.3,1708.0,1712.0,195
GC,2012-12-13,1707.4,1708.1,1689.9,1697.6,240
GC,2012-12-14,1698.3,1699.2,1693.6,1695.0,72
GC,2012-12-17,1690.5,1698.6,1689.5,1698.1,65
GC,2012-12-18,1701.4,1702.8,1661.0,1674.5,502
GC,2012-12-19,1675.3,1676.0,1664.6,1669.0,75
GC,2012-12-20,1667.9,1671.0,1637.6,1647.7,159
GC,2012-12-21,1648.0,1656.1,1635.8,1654.6,77
GC,2012-12-23,1657.7,1658.5,1657.7,1658.5,2
GC,2012-12-24,1658.2,1663.8,1653.0,1658.8,71
GC,2012-12-26,1654.5,1667.0,1654.5,1659.5,73
GC,2012-12-27,1656.8,1662.6,1652.7,1662.4,208
GC,2012-12-28,1662.2,1663.6,1653.7,1653.7,196
GC,2012-12-30,1655.4,1655.4,1655.4,1655.4,2
GC,2012-12-31,1657.7,1677.1,1657.7,1677.1,87
GC,2013-01-01,1672.8,1673.2,1670.0,1670.0,5
GC,2013-01-02,1675.9,1693.8,1675.9,1686.8,30
GC,2013-01-03,1686.1,1686.8,1662.0,1662.0,140
GC,2013-01-04,1647.0,1658.3,1625.7,1658.3,199
GC,2013-01-06,1656.5,1656.5,1655.7,1655.7,6
GC,2013-01-07,1659.9,1659.9,1643.8,1645.7,43
GC,2013-01-08,1647.7,1659.5,1647.7,1659.5,17
GC,2013-01-09,1658.6,1662.1,1651.9,1652.0,9
GC,2013-01-10,1672.5,1675.9,1672.5,1673.4,9
GC,2013-01-11,1670.1,1673.1,1654.2,1660.0,147
GC,2013-01-14,1665.4,1673.8,1664.1,1665.3,10
GC,2013-01-15,1671.6,1684.3,1671.6,1682.6,20
GC,2013-01-16,1674.4,1680.5,1674.4,1680.0,11
GC,2013-01-17,1676.4,1694.6,1671.0,1689.0,81
GC,2013-01-18,1687.4,1692.0,1687.3,1688.1,14
GC,2013-01-22,1691.1,1694.7,1691.1,1691.9,11
GC,2013-01-23,1691.3,1693.7,1685.2,1685.3,28
GC,2013-01-24,1680.8,1681.8,1668.0,1668.0,13
GC,2013-01-25,1663.0,1663.0,1657.1,1657.1,44
GC,2013-01-28,1652.7,1655.5,1651.5,1652.8,82
GC,2013-01-29,1660.3,1661.5,1660.3,1661.5,17
GC,2013-01-30,1663.3,1683.0,1661.8,1675.8,42509
GC,2013-01-31,1676.1,1680.0,1657.4,1662.0,5721
GC,2013-02-01,1662.0,1681.2,1659.9,1667.5,3234
GC,2013-02-03,1668.0,1668.7,1666.2,1666.2,6
GC,2013-02-04,1666.1,1676.5,1661.6,1674.2,446
GC,2013-02-05,1673.3,1683.4,1666.5,1673.8,354
GC,2013-02-06,1673.7,1678.5,1668.0,1676.7,373
GC,2013-02-07,1677.0,1682.1,1663.1,1671.9,475
GC,2013-02-08,1671.5,1672.5,1664.8,1667.7,289
GC,2013-02-10,1666.5,1666.5,1666.5,1666.5,5
GC,2013-02-11,1667.9,1668.0,1643.7,1649.4,863
GC,2013-02-12,1643.8,1650.4,1642.4,1650.4,85
GC,2013-02-13,1652.2,1652.3,1640.2,1641.3,241
GC,2013-02-14,1643.4,1646.9,1632.7,1633.9,217
GC,2013-02-15,1633.8,1633.9,1599.5,1607.5,455
GC,2013-02-19,1613.3,1613.3,1599.7,1603.4,148
GC,2013-02-20,1604.7,1606.9,1561.8,1562.5,278
GC,2013-02-21,1568.5,1581.2,1555.2,1574.1,1814
GC,2013-02-22,1580.0,1585.4,1571.4,1576.0,64
GC,2013-02-24,1579.4,1579.4,1578.0,1578.0,9
GC,2013-02-25,1577.7,1596.0,1577.7,1593.4,112
GC,2013-02-26,1591.0,1609.1,1589.0,1609.1,182
GC,2013-02-27,1611.5,1612.0,1591.8,1596.1,700
GC,2013-02-28,1596.4,1601.6,1575.1,1577.7,100
GC,2013-03-01,1579.6,1585.6,1566.0,1575.3,68
GC,2013-03-03,1580.8,1580.8,1579.9,1580.1,4
GC,2013-03-04,1578.4,1580.0,1569.7,1572.7,60
GC,2013-03-05,1577.6,1585.5,1571.4,1574.4,65
GC,2013-03-06,1577.6,1582.6,1566.8,1582.3,106
GC,2013-03-07,1580.0,1583.5,1573.9,1577.4,52
GC,2013-03-08,1578.6,1581.2,1561.8,1577.0,68
GC,2013-03-11,1576.0,1579.7,1576.0,1579.2,1115
GC,2013-03-12,1579.8,1595.6,1579.8,1592.3,161
GC,2013-03-13,1591.1,1596.0,1585.0,1588.0,394
GC,2013-03-14,1585.7,1587.9,1575.7,1587.9,137
GC,2013-03-15,1589.1,1594.4,1589.1,1594.4,11
GC,2013-03-17,1605.9,1606.1,1605.9,1606.1,3
GC,2013-03-18,1602.6,1607.7,1601.6,1605.4,610
GC,2013-03-19,1613.1,1613.1,1611.2,1611.2,202
GC,2013-03-20,1610.0,1612.5,1606.2,1606.5,5
GC,2013-03-21,1612.8,1613.0,1611.9,1611.9,7
GC,2013-03-22,1611.0,1611.0,1604.1,1606.7,101
GC,2013-03-25,1607.1,1607.8,1596.1,1596.1,27
GC,2013-03-26,1595.3,1595.3,1595.3,1595.3,5
GC,2013-03-27,1599.2,1608.1,1590.3,1604.4,48956
GC,2013-03-28,1604.6,1606.6,1593.6,1596.0,4622
GC,2013-03-31,1596.8,1600.3,1595.4,1595.6,86
GC,2013-04-01,1594.8,1601.1,1594.8,1601.1,605
GC,2013-04-02,1602.4,1602.8,1574.1,1575.7,2288
GC,2013-04-03,1575.4,1576.4,1549.2,1556.2,2175
GC,2013-04-04,1554.7,1555.2,1539.1,1551.2,828
GC,2013-04-05,1552.8,1580.6,1550.1,1580.6,1179
GC,2013-04-08,1575.8,1577.8,1567.8,1571.6,102
GC,2013-04-09,1570.0,1589.3,1570.0,1584.3,214
GC,2013-04-10,1584.4,1586.0,1556.7,1557.2,368
GC,2013-04-11,1555.0,1566.7,1554.8,1560.8,1065
GC,2013-04-12,1560.0,1560.0,1480.2,1482.6,877
GC,2013-04-14,1478.2,1482.0,1478.2,1482.0,7
GC,2013-04-15,1487.4,1487.4,1338.0,1351.0,1341
GC,2013-04-16,1357.2,1401.0,1323.0,1372.8,582
GC,2013-04-17,1368.7,1394.2,1368.7,1370.2,81
GC,2013-04-18,1347.5,1396.4,1347.5,1391.1,57
GC,2013-04-19,1419.3,1420.3,1395.1,1399.7,241
GC,2013-04-22,1406.8,1434.9,1406.8,1424.0,70
GC,2013-04-23,1429.5,1429.5,1405.8,1414.6,334
GC,2013-04-24,1423.2,1430.1,1420.4,1429.6,138
GC,2013-04-25,1433.0,1468.9,1433.0,1468.9,228
GC,2013-04-26,1471.4,1480.1,1451.4,1453.0,622
GC,2013-04-28,1462.7,1467.4,1462.3,1464.5,14
GC,2013-04-29,1462.7,1475.5,1462.7,1475.5,255
GC,2013-04-30,1471.1,1476.6,1461.0,1475.4,537
GC,2013-05-01,1477.1,1477.1,1440.0,1458.6,133
GC,2013-05-02,1458.6,1471.2,1453.5,1465.5,240
GC,2013-05-03,1473.4,1487.1,1461.4,1470.0,67
GC,2013-05-05,1468.1,1469.9,1468.1,1469.9,2
GC,2013-05-06,1473.6,1477.2,1466.8,1469.6,31
GC,2013-05-07,1462.0,1466.2,1441.2,1448.2,91
GC,2013-05-08,1455.5,1474.7,1450.7,1471.8,82
GC,2013-05-09,1471.2,1473.4,1453.0,1455.0,26
GC,2013-05-10,1455.6,1459.3,1421.8,1447.0,569
GC,2013-05-12,1440.0,1440.6,1440.0,1440.6,3
GC,2013-05-13,1438.1,1438.1,1427.8,1430.2,348
GC,2013-05-14,1437.6,1444.4,1422.0,1426.2,65
GC,2013-05-15,1425.7,1425.7,1390.1,1390.8,364
GC,2013-05-16,1390.4,1395.1,1370.6,1384.3,38
GC,2013-05-17,1386.7,1391.1,1359.1,1359.2,50
GC,2013-05-19,1342.9,1342.9,1342.9,1342.9,1
GC,2013-05-20,1348.0,1387.5,1348.0,1386.5,20
GC,2013-05-21,1386.5,1392.3,1358.5,1378.2,51
GC,2013-05-22,1387.2,1395.7,1364.5,1364.5,14
GC,2013-05-23,1380.6,1394.8,1377.8,1389.3,58
GC,2013-05-24,1391.6,1391.6,1391.6,1391.6,2
GC,2013-05-28,1380.8,1390.4,1379.5,1379.5,57
GC,2013-05-29,1379.6,1379.6,1379.6,1379.6,1
GC,2013-05-30,1391.6,1417.5,1388.3,1414.1,44289
GC,2013-05-31,1414.4,1421.1,1384.2,1387.1,5517
GC,2013-06-02,1389.1,1393.1,1388.3,1393.1,111
GC,2013-06-03,1392.0,1416.3,1390.0,1413.5,1227
GC,2013-06-04,1413.5,1413.7,1389.0,1398.6,815
GC,2013-06-05,1397.5,1410.0,1395.6,1401.7,1689
GC,2013-06-06,1400.1,1422.7,1391.6,1411.5,782
